title,locale,image_url,url,path,labio_identnummer,description,price,Grundpreis,Füllmenge,category,Anwendung,Inhaltsstoffe,Siliconfree,Vegan,Verfügbar
Scalp Care Set Méthode Clarifiante ,en,https://image.labiosthetique.com/i/square-1440/m2-product:scalp_care_set_m_thode_clarifiante_411245_1Set_4e4ffe5.jpg/feed-media.jpg,https://www.labiosthetique.de/scalp-care-set-methode-clarifiante,/scalp-care-set-methode-clarifiante,012938,"The Méthode Clarifiante care routine regulates excessive sweat production, restores the balance of the scalp and improves the hair quality – for long-lasting freshness and visibly healthy hair.","37,50 €",0,1 set,Hair & scalp care,"Distribute Moisture Control Shampoo evenly in moist hair and on the scalp, briefly leave it to take effect, then rinse it out thoroughly. Next, apply Moisture Control Scalp Lotion along the parting of the scalp and gently massage it in. Do not rinse it out.","Moisture Control Shampoo INGREDIENTS: AQUA (WATER), SODIUM LAURETH SULFATE, DISODIUM LAURETH SULFOSUCCINATE, CAPRYLYL/CAPRYL GLUCOSIDE, LAURYL PYRROLIDONE, PROPANEDIOL, POLYGLYCERYL-3 OLEATE, SODIUM BENZOATE, SODIUM CHLORIDE, PARFUM (FRAGRANCE), BETAINE, ACETIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BENZOIC ACID, FOMES OFFICINALIS (MUSHROOM) EXTRACT, CITRIC ACID, POTASSIUM SORBATE, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE Moisture Control Scalp Lotion INGREDIENTS: AQUA (WATER), ALCOHOL DENAT., PROPANEDIOL, NIACINAMIDE, LYSINE ASPARTATE, ETHOXYDIGLYCOL, FOMES OFFICINALIS (MUSHROOM) EXTRACT, SODIUM BENZOATE, COCO-BETAINE, SODIUM CHLORIDE, LACTIC ACID, PARFUM (FRAGRANCE), TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE",yes,yes,ja
Comforting Hydro Toner,de,https://image.labiosthetique.com/i/square-1440/m2-product:comforting_hydro_toner_392037_50ml_8643769.jpg/feed-media.jpg,https://www.labiosthetique.de/comforting-hydro-toner?childSku=4040218868197,/comforting-hydro-toner?childSku=4040218868197,003737,"Das wohltuende Gesichtswasser lindert die Symptome einer empfindlichen, gereizten Haut, versorgt sie mit reicher Feuchtigkeit und bereitet sie optimal auf die nachfolgenden Pflegeschritte vor. Ideal auch in Kombination mit Méthode Clarifiante Skin Care nach der Hautreinigung.","6,50 €","130,00 € / 1 l",50 ml,Hautpflege,"Morgens und abends nach der Reinigung mit einem Wattepad oder dem Sprüher auf die Haut von Gesicht, Hals und Dekolleté auftragen.","AQUA (WATER), GLYCERIN, SORBITOL, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, PANTHENOL, ASCORBYL PALMITATE, TOCOPHEROL, ETHYLHEXYLGLYCERIN, BUTYLENE GLYCOL, PENTYLENE GLYCOL, CITRIC ACID, PHENOXYETHANOL",yes,yes,ja
Comforting Hydro Toner,en,https://image.labiosthetique.com/i/square-1440/m2-product:comforting_hydro_toner_392037_50ml_8643769.jpg/feed-media.jpg,https://www.labiosthetique.de/comforting-hydro-toner?childSku=4040218868197,/comforting-hydro-toner?childSku=4040218868197,003737,"The soothing toner alleviates the symptoms of sensitive, irritated skin, supplies it with rich moisture and perfectly prepares it for the subsequent care steps. Ideal in combination with Méthode Clarifiante.","6,50 €","130,00 € / 1 l",50 ml,Skin care,"In the morning and evening, use a cotton pad or the sprayer to apply the toner to the skin on the face, neck and décolleté.","AQUA (WATER), GLYCERIN, SORBITOL, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, PANTHENOL, ASCORBYL PALMITATE, TOCOPHEROL, ETHYLHEXYLGLYCERIN, BUTYLENE GLYCOL, PENTYLENE GLYCOL, CITRIC ACID, PHENOXYETHANOL",yes,yes,ja
Hairloss Control Scalp Concentrate,de,https://image.labiosthetique.com/i/square-1440/m2-product:hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg/feed-media.jpg,https://www.labiosthetique.de/hairloss-control-scalp-concentrate,/hairloss-control-scalp-concentrate,120931,"Das Kopfhautkonzentrat revitalisiert die Haarwurzeln und verlängert den Lebenszyklus der Haare. Haarausfall wird mit differenzierten Wirkmechanismen bekämpft, das Haarwachstum gefördert, die Qualität und Dichte der Haare werden deutlich verbessert. Für alle Liebhaber von Thérapie Anti-Chute Premium wird dies Ihr neues Lieblingsprodukt.","158,50 €","1.585,00 € / 1 l",100 ml,Haar- & Kopfhautpflege,"Den Inhalt einer Ampulle scheitelweise auf der Kopfhaut verteilen und leicht einmassieren. Vor dem Föhnen einziehen lassen. Zur Intensivbehandlung empfiehlt sich die Anwendung idealerweise jeden 2. Tag über einen Zeitraum von drei Monaten. Zur Prophylaxe, bei altersbedingt schwächer werdendem Haarwuchs und wenn in der Familie eine Tendenz zu Haarausfall erkennbar ist, empfiehlt sich eine dauerhaft vorbeugende Behandlung mit 1–2 Ampullen pro Woche. Gleiches gilt bei altersbedingt geschwächtem Haar.","AQUA (WATER), ALCOHOL DENAT., GLYCERIN, PANAX GINSENG ROOT EXTRACT, PHENOXYETHANOL, ARGININE, ACETYL TYROSINE, ARCTIUM MAJUS ROOT EXTRACT, HYDROLYZED SOY PROTEIN, HYDROXYPROPYL GUAR, MANNITOL, PHOSPHATIDYLCHOLINE, CALCIUM PANTOTHENATE , ZINC GLUCONATE, MALUS DOMESTICA FRUIT CELL CULTURE EXTRACT, ETHYLHEXYLGLYCERIN, NIACINAMIDE, ORNITHINE HCL, XANTHAN GUM, TROMETHAMINE, LACTIC ACID, CHLORELLA VULGARIS/LUPINUS ALBUS PROTEIN FERMENT, POLYGLYCERYL-10 LAURATE, CITRULLINE, CETYL ALCOHOL, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID, LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACT, GLUCOSAMINE HCL, SORBITAN OLEATE, BIOTIN, DISODIUM SUCCINATE, SODIUM METABISULFITE, CETRIMONIUM CHLORIDE, LARIX EUROPAEA WOOD EXTRACT, CAPRYLYL GLYCOL, LECITHIN, SALVIA MILTIORRHIZA LEAF EXTRACT, PHYTOSPHINGOSINE, GLYCINE, CAMELLIA SINENSIS LEAF EXTRACT, PALMITOYL TETRAPEPTIDE-20, ZINC CHLORIDE, TOCOPHEROL",yes,yes,ja
Hairloss Control Scalp Concentrate,en,https://image.labiosthetique.com/i/square-1440/m2-product:hairloss_control_scalp_concentrate_384383_100ml_4e2f9e9.jpg/feed-media.jpg,https://www.labiosthetique.de/hairloss-control-scalp-concentrate,/hairloss-control-scalp-concentrate,120931,"The scalp concentrate revitalises the hair roots and prolongs the life cycle of the hair. It uses differentiated effect mechanisms to combat hair loss, promote hair growth and significantly improve the quality and density of the hair.","158,50 €","1.585,00 € / 1 l",100 ml,Hair & scalp care,"Apply the contents of one ampoule to the scalp along the parting and massage in gently. Allow to absorb before blow-drying. For intensive treatment, we recommend that you ideally apply the product every other day over a period of three months. For prophylaxis in the case of age-related weakening hair growth and if there is a recognisable tendency towards hair loss in the family, long-term preventive treatment with 1–2 ampoules per week is recommended. The same applies to age-related weakened hair.","AQUA (WATER), ALCOHOL DENAT., GLYCERIN, PANAX GINSENG ROOT EXTRACT, PHENOXYETHANOL, ARGININE, ACETYL TYROSINE, ARCTIUM MAJUS ROOT EXTRACT, HYDROLYZED SOY PROTEIN, HYDROXYPROPYL GUAR, MANNITOL, PHOSPHATIDYLCHOLINE, CALCIUM PANTOTHENATE , ZINC GLUCONATE, MALUS DOMESTICA FRUIT CELL CULTURE EXTRACT, ETHYLHEXYLGLYCERIN, NIACINAMIDE, ORNITHINE HCL, XANTHAN GUM, TROMETHAMINE, LACTIC ACID, CHLORELLA VULGARIS/LUPINUS ALBUS PROTEIN FERMENT, POLYGLYCERYL-10 LAURATE, CITRULLINE, CETYL ALCOHOL, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID, LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACT, GLUCOSAMINE HCL, SORBITAN OLEATE, BIOTIN, DISODIUM SUCCINATE, SODIUM METABISULFITE, CETRIMONIUM CHLORIDE, LARIX EUROPAEA WOOD EXTRACT, CAPRYLYL GLYCOL, LECITHIN, SALVIA MILTIORRHIZA LEAF EXTRACT, PHYTOSPHINGOSINE, GLYCINE, CAMELLIA SINENSIS LEAF EXTRACT, PALMITOYL TETRAPEPTIDE-20, ZINC CHLORIDE, TOCOPHEROL",yes,yes,ja
Clarifying Spot Gel,de,https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_spot_gel_396279_15ml_66db2a2.jpg/feed-media.jpg,https://www.labiosthetique.de/clarifying-spot-gel,/clarifying-spot-gel,002739,Klärendes Hydrogel zur gezielten und effektiven Behandlung der betroffenen Hautstellen bei Mitessern und Pickeln. Für alle Liebhaber von Likopan Gel wird dies Ihr neues Lieblingsprodukt.,"24,50 €","1.633,33 € / 1 l",15 ml,Hautpflege,"Direkt auf die von Unreinheiten betroffenen, gereinigten Hautpartien auftragen und einwirken lassen. Die punktuelle Anwendung des Gels kann mehrmals täglich wiederholt werden.","AQUA (WATER), ALCOHOL DENAT., HYDROXYPROPYL GUAR, GARCINIA MANGOSTANA PEEL EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, PROPANEDIOL",yes,yes,ja
Clarifying Spot Gel,en,https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_spot_gel_396279_15ml_66db2a2.jpg/feed-media.jpg,https://www.labiosthetique.de/clarifying-spot-gel,/clarifying-spot-gel,002739,Clarifying hydrogel for the targeted and effective treatment of areas of skin containing spots and blackheads. For all lovers ofLikopan Gel this will be your new favorite product.,"24,50 €","1.633,33 € / 1 l",15 ml,Skin care,Apply the gel directly to the cleansed affected areas of skin and leave it to take effect. The gel can be applied to specific areas of skin several times a day.,"AQUA (WATER), ALCOHOL DENAT., HYDROXYPROPYL GUAR, GARCINIA MANGOSTANA PEEL EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, PROPANEDIOL",yes,yes,ja
Setting Spray,de,https://image.labiosthetique.com/i/square-1440/m2-product:setting_spray_410784_100ml_11cfef6.jpg/feed-media.jpg,https://www.labiosthetique.de/setting-spray,/setting-spray,021063,Mit seinem hauchzarten Sprühnebel fixiert das Setting Spray Make-up-Looks anhaltend zuverlässig und verwöhnt dabei die Haut mit Feuchtigkeit aus Aloe Vera und Kastaniensamenextrakt. Die schwerelose Textur legt sich wie ein pflegender Schleier auf das Gesicht und sorgt für ein natürlich mattiertes Finish.,"29,50 €",0,100 ml,Make-Up,Nach dem Auftragen des Make-ups aus ca. 20 bis 30 cm Entfernung gleichmäßig auf das Gesicht sprühen. Augen und Mund dabei geschlossen halten. Nicht einatmen. Kurz einziehen lassen. Für ein besonders frisches Finish tagsüber zwischendurch anwenden.,keine Angabe,no,no,ja
Setting Spray,en,https://image.labiosthetique.com/i/square-1440/m2-product:setting_spray_410784_100ml_11cfef6.jpg/feed-media.jpg,https://www.labiosthetique.de/setting-spray,/setting-spray,021063,"With its extra-fine spray mist, Setting Spray reliably fixes make-up looks in place while treating the skin with moisture from aloe vera and chestnut seed extract. Its weightless texture settles on the skin like a caring veil and provides a natural matte finish.","29,50 €",0,100 ml,Make-up,"After applying make-up, spray evenly onto the face from a distance of approx. 20 to 30 cm. Keep the eyes and mouth closed. Do not breathe in. Briefly leave to absorb. For a particularly fresh finish, apply every so often throughout the day.",not specified,no,no,ja
glam + colour Smoky Taupe .29 .BP Mask,de,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_smoky_taupe_.29_.bp_mask_414846_200ml_c3b6ee4.jpg/feed-media.jpg,https://www.labiosthetique.de/glam-colour-smoky-taupe-29-bp-mask,/glam-colour-smoky-taupe-29-bp-mask,038276,Die Haarmaske mit Farbpigmenten und Farbschutz wirkt intensiv pflegend und verleiht blondem Haar einen kühlen Taupe-Ton mit strahlenden Reflexen.,"37,50 €","187,50 € / 1 l",200 ml,Haar- & Kopfhautpflege,"Die Colouring Mask unter Verwendung der beigefügten Handschuhe gleichmäßig im gewaschenen, handtuchtrockenen Haar verteilen. Je nach gewünschter Intensität 3–10 Minuten einwirken lassen, anschließend gründlich ausspülen.","AQUA (WATER), BEHENAMIDOPROPYL DIMETHYLAMINE, DICAPRYLYL ETHER , NEOPENTYL GLYCOL DIHEPTANOATE, PROPYLENE GLYCOL, INULIN, DICOCOYL PENTAERYTHRITYL DISTEARYL CITRATE , CETEARYL ALCOHOL, LAURYL ALCOHOL, PHENOXYETHANOL, PARFUM (FRAGRANCE), BEHENTRIMONIUM METHOSULFATE, CETRIMONIUM CHLORIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERIN, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BUTYLENE GLYCOL, ETHYLHEXYLGLYCERIN, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LIMONENE, LINALOOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, LINALYL ACETATE, GERANIOL, TERPINEOL, BASIC RED 76, N,N´-BIS(2-HYDROXYETHYL)-2-NITRO-P-PHENYLENEDIAMINE, CITRONELLOL, HC BLUE NO. 16, ORYZA SATIVA (RICE) SEED PROTEIN, PINENE, BASIC YELLOW 57, CITRIC ACID, ORYZA SATIVA (RICE) EXTRACT, BASIC BROWN 17, HC BLUE NO. 2, GLUCONOLACTONE , SODIUM BENZOATE, TOCOPHEROL, CALCIUM GLUCONATE",yes,yes,ja
glam + colour Smoky Taupe .29 .BP Mask,en,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_smoky_taupe_.29_.bp_mask_414846_200ml_c3b6ee4.jpg/feed-media.jpg,https://www.labiosthetique.de/glam-colour-smoky-taupe-29-bp-mask,/glam-colour-smoky-taupe-29-bp-mask,038276,The hair mask with colour pigments and colour protection has an intensive conditioning effect and gives blonde hair a cool taupe shade with radiant reflexes.,"37,50 €","187,50 € / 1 l",200 ml,Hair & scalp care,"Using the enclosed gloves, apply Colouring Mask evenly to washed, towel-dried hair. Leave to take effect for 3–10 minutes depending on the desired intensity, then rinse out thoroughly.","AQUA (WATER), BEHENAMIDOPROPYL DIMETHYLAMINE, DICAPRYLYL ETHER , NEOPENTYL GLYCOL DIHEPTANOATE, PROPYLENE GLYCOL, INULIN, DICOCOYL PENTAERYTHRITYL DISTEARYL CITRATE , CETEARYL ALCOHOL, LAURYL ALCOHOL, PHENOXYETHANOL, PARFUM (FRAGRANCE), BEHENTRIMONIUM METHOSULFATE, CETRIMONIUM CHLORIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERIN, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BUTYLENE GLYCOL, ETHYLHEXYLGLYCERIN, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LIMONENE, LINALOOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED EXTRACT, LINALYL ACETATE, GERANIOL, TERPINEOL, BASIC RED 76, N,N´-BIS(2-HYDROXYETHYL)-2-NITRO-P-PHENYLENEDIAMINE, CITRONELLOL, HC BLUE NO. 16, ORYZA SATIVA (RICE) SEED PROTEIN, PINENE, BASIC YELLOW 57, CITRIC ACID, ORYZA SATIVA (RICE) EXTRACT, BASIC BROWN 17, HC BLUE NO. 2, GLUCONOLACTONE , SODIUM BENZOATE, TOCOPHEROL, CALCIUM GLUCONATE",yes,yes,ja
Liquid Glam,de,https://image.labiosthetique.com/i/square-1440/m2-product:liquid_glam_388847_4ml_0f1203c.jpg/feed-media.jpg,https://www.labiosthetique.de/liquid-glam,/liquid-glam,021278,"Das transparente und vielseitig einsetzbare Glittergel zaubert funkelnde Highlights auf die Haut und setzt Augen, Wangenknochen, Lippen oder Dekolleté in Szene.","34,50 €","8,63 € / 1 ml",4 ml,Make-Up,"Liquid Glam setzt die Haut von Gesicht und Körper mit feinsten Glitterpartikeln mineralischen Ursprungs in Szene. Die transparente, hautfreundliche Geltextur lässt sich mühelos auftragen sorgt für ein angenehmes, langanhaltendes Finish. Verzaubere deinen Look mit Liquid Glam und erlebe den Zauber strahlender Schönheit!","AQUA (WATER), CALCIUM SODIUM BOROSILICATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PROPANEDIOL, POLYGLYCERYL-10 EICOSANEDIOATE/TETRADECANEDIOATE, GLYCERIN, CI 77891 (TITANIUM DIOXIDE), 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, SODIUM HYDROXIDE, TIN OXIDE",yes,yes,ja
Liquid Glam,en,https://image.labiosthetique.com/i/square-1440/m2-product:liquid_glam_388847_4ml_0f1203c.jpg/feed-media.jpg,https://www.labiosthetique.de/liquid-glam,/liquid-glam,021278,"The transparent and versatile glitter gel conjures up sparkling highlights on the skin and emphasises the eyes, cheekbones, lips or décolleté.","34,50 €","8,63 € / 1 ml",4 ml,Make-up,"For optimum adhesion, only apply to oil-free skin. Carefully apply the glitter gel to the desired areas of skin using the applicator, a brush or your fingertips and leave to dry. Close the container carefully after use and store in a cool, dry place.","AQUA (WATER), CALCIUM SODIUM BOROSILICATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PROPANEDIOL, POLYGLYCERYL-10 EICOSANEDIOATE/TETRADECANEDIOATE, GLYCERIN, CI 77891 (TITANIUM DIOXIDE), 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, SODIUM HYDROXIDE, TIN OXIDE",yes,yes,ja
Colour Protection Structure Restoring Treatment,de,https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg/feed-media.jpg,https://www.labiosthetique.de/colour-protection-structure-restoring-treatment,/colour-protection-structure-restoring-treatment,123212,"In zwei Phasen repariert und regeneriert die Intensivhaarpflege die innere und äußere Struktur chemisch beanspruchter Haare, stärkt das Haar, bewahrt vor Haarbruch und schützt das Haar vor negativen Umwelteinflüssen sowie frühzeitigem Farbverlust.","69,50 €",0,1 set,Haar- & Kopfhautpflege,"Auf das handtuchtrockene Haar Structure Restoring Spray partienweise ins feuchte Haar sprühen, nicht ausspülen. Anschließend Structure Restoring Mask gleichmäßig im Haar verteilen und durchkämmen. Mindestens 10 Minuten einwirken lassen. Gründlich mit Wasser ausspülen.","Structure Restoring Mask: INGREDIENTS : AQUA (WATER), BEHENAMIDOPROPYL DIMETHYLAMINE, CETEARYL ALCOHOL, PROPYLENE GLYCOL, NEOPENTYL GLYCOL DIHEPTANOATE, DICAPRYLYL ETHER , DICOCOYL PENTAERYTHRITYL DISTEARYL CITRATE , INULIN, LACTIC ACID, BEHENTRIMONIUM METHOSULFATE, LAURYL ALCOHOL, POLYGLYCERYL-3 OLEATE, ARGANIA SPINOSA (ARGAN) KERNEL OIL, PARFUM (FRAGRANCE), BETAINE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, BUTYLENE GLYCOL, BENZOIC ACID, CETEARYL ISONONANOATE, TRITICUM VULGARE GERM OIL, ACETIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, CAPRYLIC/CAPRIC TRIGLYCERIDE, SILK, CERAMIDE NG, TROMETHAMINE, LINOLEIC ACID, LIMONENE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LINALOOL, TRITICUM VULGARE (WHEAT) BRAN EXTRACT, TRITICUM VULGARE GERM EXTRACT, CRAMBE MARITIMA LEAF EXTRACT, LINALYL ACETATE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, CAMELLIA OLEIFERA SEED OIL, TOCOPHERYL ACETATE, TOCOPHEROL Structure Restoring Spray: INGREDIENTS : AQUA (WATER), MAGNESIUM SULFATE, CETRIMONIUM CHLORIDE, PANTHENOL, PHENOXYETHANOL, HYDROLYZED WHEAT PROTEIN, PARFUM (FRAGRANCE), BUTYLENE GLYCOL, DISODIUM COCOAMPHODIACETATE , PEG-40 HYDROGENATED CASTOR OIL, TRIDECETH-9, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ETHYLHEXYLGLYCERIN, SODIUM CHLORIDE, PROPYLENE GLYCOL, LACTIC ACID, HEXAMETHYLINDANOPYRAN, LIMONENE, SODIUM BENZOATE, LINALOOL, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRIC ACID, CRAMBE MARITIMA LEAF EXTRACT, LINALYL ACETATE, HYDROLYZED KERATIN, CYSTEINE HCL",yes,yes,ja
Colour Protection Structure Restoring Treatment,en,https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_structure_restoring_treatment_247177_1Set_89b3601.jpg/feed-media.jpg,https://www.labiosthetique.de/colour-protection-structure-restoring-treatment,/colour-protection-structure-restoring-treatment,123212,"In two phases, the deep-conditioning hair care repairs and regenerates the internal and external structure of chemically stressed hair, strengthens the hair, prevents hair breakage and protects the hair against negative environmental influences and premature colour loss.","69,50 €",0,1 set,Hair & scalp care,"Spray Structure Restoring Spray section by section into damp towel-dried hair and do not rinse out, then evenly distribute Structure Restoring Mask into the hair and comb through. Leave in for at least 10 minutes. Rinse out thoroughly with water.","Structure Restoring Mask: INGREDIENTS : AQUA (WATER), BEHENAMIDOPROPYL DIMETHYLAMINE, CETEARYL ALCOHOL, PROPYLENE GLYCOL, NEOPENTYL GLYCOL DIHEPTANOATE, DICAPRYLYL ETHER , DICOCOYL PENTAERYTHRITYL DISTEARYL CITRATE , INULIN, LACTIC ACID, BEHENTRIMONIUM METHOSULFATE, LAURYL ALCOHOL, POLYGLYCERYL-3 OLEATE, ARGANIA SPINOSA (ARGAN) KERNEL OIL, PARFUM (FRAGRANCE), BETAINE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, BUTYLENE GLYCOL, BENZOIC ACID, CETEARYL ISONONANOATE, TRITICUM VULGARE GERM OIL, ACETIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, CAPRYLIC/CAPRIC TRIGLYCERIDE, SILK, CERAMIDE NG, TROMETHAMINE, LINOLEIC ACID, LIMONENE, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, LINALOOL, TRITICUM VULGARE (WHEAT) BRAN EXTRACT, TRITICUM VULGARE GERM EXTRACT, CRAMBE MARITIMA LEAF EXTRACT, LINALYL ACETATE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, CAMELLIA OLEIFERA SEED OIL, TOCOPHERYL ACETATE, TOCOPHEROL Structure Restoring Spray: INGREDIENTS : AQUA (WATER), MAGNESIUM SULFATE, CETRIMONIUM CHLORIDE, PANTHENOL, PHENOXYETHANOL, HYDROLYZED WHEAT PROTEIN, PARFUM (FRAGRANCE), BUTYLENE GLYCOL, DISODIUM COCOAMPHODIACETATE , PEG-40 HYDROGENATED CASTOR OIL, TRIDECETH-9, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ETHYLHEXYLGLYCERIN, SODIUM CHLORIDE, PROPYLENE GLYCOL, LACTIC ACID, HEXAMETHYLINDANOPYRAN, LIMONENE, SODIUM BENZOATE, LINALOOL, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRIC ACID, CRAMBE MARITIMA LEAF EXTRACT, LINALYL ACETATE, HYDROLYZED KERATIN, CYSTEINE HCL",yes,yes,ja
After Sun Soothing Hydro Spray,de,https://image.labiosthetique.com/i/square-1440/m2-product:after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg/feed-media.jpg,https://www.labiosthetique.de/after-sun-soothing-hydro-spray,/after-sun-soothing-hydro-spray,002241,Das erfrischende Hydro Spray beruhigt und entspannt sonnengestresste Haut sofort und spendet wertvolle Feuchtigkeit.,"20,00 €","200,00 € / 1 l",100 ml,Hautpflege,Nach dem Sonnenbad und gerne auch zur Abkühlung zwischendurch großzügig auf die Haut aufsprühen.,"AQUA (WATER), ALCOHOL DENAT., GLYCERIN, SORBITOL, CAPRYLYL/CAPRYL GLUCOSIDE, PANTHENOL, SODIUM GLUCONATE, SODIUM LACTATE, SACCHARIDE ISOMERATE, SODIUM BENZOATE, ALOE BARBADENSIS LEAF JUICE POWDER, PARFUM (FRAGRANCE), POTASSIUM SORBATE, SODIUM COCOYL GLUTAMATE, CITRIC ACID, GLYCERYL CAPRYLATE, POLYGLYCERYL-6 OLEATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BENZOIC ACID, LIMONENE, BENZYL SALICYLATE, GLUCOMANNAN, SODIUM SURFACTIN, BENZYL ALCOHOL, HEXYL CINNAMAL, CITRUS AURANTIUM PEEL OIL, SODIUM CITRATE, LINALOOL, CITRONELLOL",yes,no,ja
After Sun Soothing Hydro Spray,en,https://image.labiosthetique.com/i/square-1440/m2-product:after_sun_soothing_hydro_spray_356893_100ml_d6d8669.jpg/feed-media.jpg,https://www.labiosthetique.de/after-sun-soothing-hydro-spray,/after-sun-soothing-hydro-spray,002241,The refreshing hydro spray instantly calms and relaxes sun-stressed skin and supplies valuable moisture.,"20,00 €","200,00 € / 1 l",100 ml,Skin care,Spray generously onto the skin after sun exposure and for additional cooling.,"AQUA (WATER), ALCOHOL DENAT., GLYCERIN, SORBITOL, CAPRYLYL/CAPRYL GLUCOSIDE, PANTHENOL, SODIUM GLUCONATE, SODIUM LACTATE, SACCHARIDE ISOMERATE, SODIUM BENZOATE, ALOE BARBADENSIS LEAF JUICE POWDER, PARFUM (FRAGRANCE), POTASSIUM SORBATE, SODIUM COCOYL GLUTAMATE, CITRIC ACID, GLYCERYL CAPRYLATE, POLYGLYCERYL-6 OLEATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BENZOIC ACID, LIMONENE, BENZYL SALICYLATE, GLUCOMANNAN, SODIUM SURFACTIN, BENZYL ALCOHOL, HEXYL CINNAMAL, CITRUS AURANTIUM PEEL OIL, SODIUM CITRATE, LINALOOL, CITRONELLOL",yes,no,ja
