id,gtin,title,brand,link,price,description,image_link,availability,quantity_to_sell_on_facebook,fb_product_category,google_product_category,currency,custom_label_0,custom_label_1,custom_label_2,custom_label_3,size,gender,condition,shipping
110033,4040218885149,Pro Performance Mousse,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/pro-performance-mousse,28.50 CHF,Als Liebling der Friseure ist die pflegende Mousse die ideale Basis für natürlich gesunde Looks mit Definition und Glanz. Dank pflanzlichem Hitzeschutz gelingen Stylings mit dem Hitzetool besonders schonend und lang anhaltend.,https://image.labiosthetique.com/i/square-1440/m2-product:pro_performance_mousse_398096_200ml_ba09249.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Base,,,200 ml,unisex,new,CH:::0.00 CHF
027079,4040218886849,Deep Moisturising Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/deep-moisturising-mask,38.50 CHF,"<p>Die intensiv Feuchtigkeit spendende Maske nutzt potente Wirkstoffe auf pflanzlicher Basis, um die schützende Hautbarriere zu stärken und den Feuchtigkeitshaushalt der Haut sofort und lang anhaltend zu verbessern.</p>",https://image.labiosthetique.com/i/square-1440/m2-product:deep_moisturising_mask_403726_75ml_0ed6bcc.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Hydratante,,,75 ml,unisex,new,CH:::0.00 CHF
001607,4040218856248,Spa Nourishing Foot Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/spa-nourishing-foot-cream,21.50 CHF,Reichhaltige Pflegecreme mit 10 % Urea für trockene Füße.,https://image.labiosthetique.com/i/square-1440/m2-product:spa_nourishing_foot_cream_329623_75ml_98d8077.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,75 ml,unisex,new,CH:::0.00 CHF
012146,4040218885248,Dermosthétique Set,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/x-mas-25-dermosthetique,164.00 CHF,"<p>Exklusives Set bestehend aus Hydrating Cleansing Foam 150 ml &amp; Refining Hydro Serum 30 ml. Das Hyaluronic Acid Hydrating Concentrate 30 ml gibt es <strong>gratis</strong> dazu. Dieses Geschenk geht unter die Haut! Porentiefe Reinigung und zwei Power-Seren sorgen für eine frische, jugendliche Ausstrahlung.</p>",https://image.labiosthetique.com/i/square-1440/m2-product:dermosth_tique_set_406247_1Set_521a0f3.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Dermosthétique Skin,Topseller,New Arrival,1 set,unisex,new,CH:::0.00 CHF
020145,4040218820447,Nail Enamel Remover,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/nail-enamel-remover-1,23.50 CHF,Der acetonfreie Nagellackentferner beseitigt alle Nagellack-Spuren sanft und sicher – mit einer extra Portion an Pflege.,https://image.labiosthetique.com/i/square-1440/m2-product:nail_enamel_remover_247749_100ml_3565b01.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,100 ml,unisex,new,CH:::0.00 CHF
019852,4040218830347,Sensual Lipstick Brilliant B237 Baroque Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/sensual-lipstick-brilliant?childSku=4040218830347,30.00 CHF,Der Lippenstift pflegt mit wertvollen Ölen und sorgt für einen filmreifen Kussmund.,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_brilliant_b237_baroque_rose_247711_3_3g_dfe8651.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,3 g",unisex,new,CH:::0.00 CHF
002035,4040218837247,Hydrating Tan Activating Bodylotion,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/tan-activating-bodylotion,38.50 CHF,"Der pflegende Bräunungsaktivator macht die Haut fit für die Sonne. Er stabilisiert das Feuchtigkeitsniveau, intensiviert die Bräunung und beugt gleichzeitig lichtbedingter Hautalterung vor.",https://image.labiosthetique.com/i/square-1440/m2-product:hydrating_tan_activating_bodylotion_248069_200ml_0df5735.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Soleil,,,200 ml,unisex,new,CH:::0.00 CHF
120565,4040218838947,Curl Activating Conditioning Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/curl-activating-conditioning-spray,26.00 CHF,"Die einfach anzuwendende Sprühlotion konditioniert und aktiviert Locken, verhilft ihnen zu springlebendiger Vitalität und verleiht Sprungkraft mit flexiblem Halt.",https://image.labiosthetique.com/i/square-1440/m2-product:curl_activating_conditioning_spray_247197_200ml_aa62d1f.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Curl,Topseller,,200 ml,unisex,new,CH:::0.00 CHF
021703,4040218841947,Natural Skin 2/2 Medium Beige,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/natural-skin?childSku=4040218841947,52.00 CHF,"Mit mittlerer Deckkraft, feuchtigkeitsspendenden und pflegenden Komponenten schafft die zarte Foundation einen seidig glatten, natürlich ebenmäßigen Teint.",https://image.labiosthetique.com/i/square-1440/m2-product:natural_skin_2_2_medium_beige_390393_30ml_cfc3772.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,30 ml,unisex,new,CH:::0.00 CHF
017364,4040218869347,Automatic Pencil for Eyes K28 Indigo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/automatic-pencil-for-eyes?childSku=4040218869347,27.50 CHF,Der wasserfeste Lidstift sorgt mit seiner unschlagbaren Textur für farbintensive und lang anhaltende Augenblicke.,https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_eyes_k28_indigo_342833_0_28g_7ab6414.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,28 g",unisex,new,CH:::0.00 CHF
038222,4040218872347,Glam+Colour Iced Espresso .21 .BA Colouring Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/glam-colour-iced-espresso-21-ba-colouring-mask,45.00 CHF,Die Haarmaske mit Farbpigmenten und Farbschutz wirkt intensiv pflegend und verleiht braunem Haar einen kühlen Espresso-Ton mit leuchtenden Reflexen.,https://image.labiosthetique.com/i/square-1440/m2-product:glam_colour_iced_espresso_.21_.ba_colouring_mask_381801_200ml_cf5a4ed.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Glam Colour,,,200 ml,unisex,new,CH:::0.00 CHF
120737,4040218873047,Colour Protection Shine Restoring Softening Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/colour-protection-shine-restoring-softening-shampoo?childSku=4040218873047,18.50 CHF,"Das milde Shampoo reinigt coloriertes, strapaziertes Haar und versorgt es mit Feuchtigkeit und Pflege. Die Haarfarbe ist vor Pigmentverlust geschützt und kann ihre Brillanz länger bewahren.",https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_softening_shampoo_389997_100ml_05bc930.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Colour Protection,,,100 ml,unisex,new,CH:::0.00 CHF
018205,4040218835946,Silky Mineral Powder 2/4 Medium Peach,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/silky-mineral-powder?childSku=4040218835946,38.00 CHF,"Das lose Mineral-Puder fixiert das Make-up und zaubert als Puder mit puren Mineral-Pigmenten eine Haut, so rein, frisch und luxuriös wie reinste Seide.",https://image.labiosthetique.com/i/square-1440/m2-product:silky_mineral_powder_2_4_medium_peach_247789_12g_19e3da6.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,12 g,unisex,new,CH:::0.00 CHF
017593,4040218866346,Automatic Pencil for Lips LL38 Pecan,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/automatic-pencil-for-lips?childSku=4040218866346,28.00 CHF,"Der wasserfeste Lippenkonturen-Stift zaubert wunderschöne, definierte Lippen.",https://image.labiosthetique.com/i/square-1440/m2-product:automatic_pencil_for_lips_ll38_pecan_354987_0_28g_82a8644.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,28 g",unisex,new,CH:::0.00 CHF
016532,4040218870046,Magic Shadow 53 Shiny Copper,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/magic-shadow?childSku=4040218870046,28.00 CHF,Der Puder-Lidschatten zaubert mit seinen pudrigen Farbpigmenten magische Akzente auf die Augenlider.,https://image.labiosthetique.com/i/square-1440/m2-product:magic_shadow_53_shiny_copper_378577_2_5g_7b81ac0.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"2,5 g",unisex,new,CH:::0.00 CHF
003081,4040218873146,Clarifying Aroma Complex,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/clarifying-aroma-complex,40.00 CHF,"Das aromatisch duftende Konzentrat aus ausgesuchten etherischen Ölen wirkt klärend auf Haut und Seele. Das Hautbild bei fettiger, unreiner Haut erscheint ausgeglichen und sichtbar reiner. Für alle Liebhaber von Visarôme Intoxiné wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:clarifying_aroma_complex_384894_10ml_06a3f1c.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Clarifiante,,,10 ml,unisex,new,CH:::0.00 CHF
120704,4040218837445,Long Hair Protective Volumising Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/long-hair-protective-volumising-shampoo-1,18.50 CHF,"Das sanfte Mizellen Shampoo reinigt tiefenwirksam, gleicht die Haarstruktur aus, schützt vor schädigenden Umwelteinflüssen und schenkt dem Haar Volumen.",https://image.labiosthetique.com/i/square-1440/m2-product:long_hair_protective_volumising_shampoo_247283_100ml_267ade2.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Cheveux Longs,,,100 ml,unisex,new,CH:::0.00 CHF
019281,4040218866445,Sensual Lipstick Glossy G333 Cashmere,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/sensual-lipstick-glossy?childSku=4040218866445,30.00 CHF,Der Gloss-Lippenstift pflegt mit wertvollen Ölen und sorgt für einen hauchzarten Lip-Catcher.,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_glossy_g333_cashmere_354999_3_3g_00a1c6c.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,3 g",unisex,new,CH:::0.00 CHF
110166,4040218868845,Shape Clay,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/shape-clay,25.50 CHF,Formgebende Stylingpaste für seidenmatte und griffige Looks.,https://image.labiosthetique.com/i/square-1440/m2-product:shape_clay_368323_75ml_a852fa0.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Shape,,,75 ml,unisex,new,CH:::0.00 CHF
110144,4040218869545,Mattifying Grip Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/mattifying-grip-spray,31.00 CHF,"Die mikrofeine Sprühformel sorgt für griffiges Ansatzvolumen, Struktur und ein mattes Finish.",https://image.labiosthetique.com/i/square-1440/m2-product:mattifying_grip_spray_398117_100ml_dfd1f55.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,Finish,,,100 ml,unisex,new,CH:::0.00 CHF
002351,4040218872545,Revitalising Capsules,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/revitalising-capsules?childSku=4040218872545,18.50 CHF,"Die Revitalising Capsules komplettieren das ausgewogene Pflegekonzept von Méthode Régénérante. Jede Lipid-Kapsel enthält einen hochwirksamen Cocktail wertvoller Öle, die tiefenwirksam revitalisieren, intensiv pflegen und ein seidiges Hautgefühl verleihen. Für alle Liebhaber von La Capsule wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:revitalising_capsules_389022_7Kapseln_b651066.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Régénérante,,,7 capsules,unisex,new,CH:::0.00 CHF
120716,4040218855944,Spa Wellness Hair Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/spa-wellness-hair-shampoo?childSku=4040218855944,10.00 CHF,Wellness-Shampoo für die tägliche Haarwäsche,https://image.labiosthetique.com/i/square-1440/m2-product:spa_wellness_hair_shampoo_329921_50ml_cb8b736.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Spa,,,50 ml,unisex,new,CH:::0.00 CHF
002544,4040218856644,Spa Rich Firming Body Butter,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/spa-rich-firming-body-butter,55.00 CHF,Reichhaltige Kontur formende Körperbutter,https://image.labiosthetique.com/i/square-1440/m2-product:spa_rich_firming_body_butter_329719_200ml_efe4835.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,200 ml,unisex,new,CH:::0.00 CHF
120669,4040218865844,Structure Repair Nourishing Conditioning Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/structure-repair-nourishing-conditioning-spray?childSku=4040218865844,35.00 CHF,"Sofort beim Aufsprühen nährt das intensiv pflegende Leave-in Spray angegriffenes Haar mit wertvollen Ölen, gleicht Strukturschäden aus und erleichtert das Kämmen. Für ein ultra weiches, glänzendes Ergebnis ohne Auswaschen.",https://image.labiosthetique.com/i/square-1440/m2-product:structure_repair_nourishing_conditioning_spray_352833_200ml_917e418.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Structure Repair,Topseller,,200 ml,unisex,new,CH:::0.00 CHF
120367,4040218839043,Curl Activating Repair Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/curl-activating-repair-mask,24.50 CHF,Die intensiv pflegende Haarmaske repariert und stabilisiert die Lockenstruktur mit natürlichen Nährstoffen und schützt die Haaroberfläche vor Witterungs- und Umwelteinflüssen.,https://image.labiosthetique.com/i/square-1440/m2-product:curl_activating_repair_mask_247193_100ml_be7cadb.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Curl,,,100 ml,unisex,new,CH:::0.00 CHF
004482,4040218867343,Rich Micellar Cleansing Cream,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/rich-micellar-cleansing-cream,41.00 CHF,"Die unkomplizierte, aber gründliche Mizellenreinigung mit der Rich Micellar Cleansing Cream befreit die Haut sanft von Schmutz und Make-up und hinterlässt ein gepflegtes Hautgefühl. Für alle Liebhaber von Clair de Teint Jeunesse wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:rich_micellar_cleansing_cream_382753_200ml_e9997a3.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Régénérante,,,200 ml,unisex,new,CH:::0.00 CHF
003132,4040218855142,Spa Relaxing Body Wash,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/spa-relaxing-body-wash?childSku=4040218855142,10.00 CHF,Entspannende Reinigung für den Körper,https://image.labiosthetique.com/i/square-1440/m2-product:spa_relaxing_body_wash_329767_50ml_ef75ba3.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Spa & Wellnesskörperpflege,,,50 ml,unisex,new,CH:::0.00 CHF
120896,4040218856842,Essentiel Classic Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/essentiel-classic-shampoo?childSku=4040218856842,11.80 CHF,"Das milde, zart duftende Pflegeshampoo bietet sanfte Reinigung, für die tägliche Haarwäsche und die ganze Familie.",https://image.labiosthetique.com/i/square-1440/m2-product:essentiel_classic_shampoo_247241_100ml_793ea71.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Essentiel,Topseller,,100 ml,unisex,new,CH:::0.00 CHF
003051,4040218868142,Comforting Micellar Cleansing Milk,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/comforting-micellar-cleansing-milk?childSku=4040218868142,7.50 CHF,"Die milde Reinigungsmilch beruhigt empfindliche Gesichtshaut, während sie Make-up und Schmutz ebenso sanft wie zuverlässig entfernt und ein Austrocknen der Haut verhindert. Für alle Liebhaber von Clair de Teint Sensitif wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:comforting_micellar_cleansing_milk_391978_50ml_c94cf3d.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Sensitive,,,50 ml,unisex,new,CH:::0.00 CHF
017650,4040218876642,Luxury Liner,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/luxury-liner,31.00 CHF,"Einzigartige Präzision für spektakulären Glamour: Der Luxury Liner beeindruckt mit einer unvergleichlichen Präzision, die makellose Linien zaubert und so einen spektakulären Glamour Look garantiert.",https://image.labiosthetique.com/i/square-1440/m2-product:luxury_liner_388829_0_55ml_9e3e495.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"0,55 ml",unisex,new,CH:::0.00 CHF
120718,4040218852141,Essentiel Classic Conditioning Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/essentiel-classic-conditioning-spray,34.00 CHF,"Das sofort wirksame Leave-in Spray restrukturiert und stärkt das Haar, pflegt es tiefenwirksam und verleiht flexiblen Halt.",https://image.labiosthetique.com/i/square-1440/m2-product:essentiel_classic_conditioning_spray_247237_250ml_7a3660d.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Essentiel,,,250 ml,unisex,new,CH:::0.00 CHF
019948,4040218860641,Sensual Lipstick Matt M406 Fire,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/sensual-lipstick-matt?childSku=4040218860641,30.00 CHF,Geschmeidig und gleichmäßig im Auftrag: Sensual Lipstick Matt hüllt die Lippen in eine angesagt matte Farbnuance.,https://image.labiosthetique.com/i/square-1440/m2-product:sensual_lipstick_matt_m406_fire_322667_3_3g_0ae7f67.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,3 g",unisex,new,CH:::0.00 CHF
017751,4040218890341,Perfect Volume Waterproof,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/perfect-volume-waterproof-1,31.00 CHF,"Die Volumen-Wimperntusche zaubert ultimatives Volumen, verführerischen Glanz und flexiblem Halt - mit sofortigem Wow-Effekt.",https://image.labiosthetique.com/i/square-1440/m2-product:perfect_volume_waterproof_407914_8ml_6119b8c.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,8 ml,unisex,new,CH:::0.00 CHF
021563,4040218893441,Velvet Skin 4/4 Deep Peach,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/velvet-skin?childSku=4040218893441,45.00 CHF,"Jederzeit frischer Teint: Die Kompakt Foundation sorgt mit ihrer leichten, samtigen Textur für einen semi-mattem Finish und liefert im Nu ein natürliches, ebenmäßiges Hautbild. Sie verfeinert, statt maskenhaft abzudecken. Das mitgelieferte Schwämmchen ist ideal für unkomplizierte, rasche Touch-ups.",https://image.labiosthetique.com/i/square-1440/m2-product:velvet_skin_4_4_deep_peach_407855_10g_4111e7d.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,10 g,unisex,new,CH:::0.00 CHF
120471,4040218849240,Colour Protection Shine Restoring Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/colour-protection-shine-restoring-shampoo?childSku=4040218849240,18.50 CHF,"Das sulfatfreie Shampoo reinigt besonders sanft, schützt die Haarfarbe vor Verblassen sowie Auswaschen und sichert lang anhaltende Farbbrillanz.",https://image.labiosthetique.com/i/square-1440/m2-product:colour_protection_shine_restoring_shampoo_247163_100ml_4914fa6.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,,,,100 ml,unisex,new,CH:::0.00 CHF
003905,4040218858440,Essentiel Classic Hand Cleansing Gel,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/essentiel-classic-hand-cleansing-gel,8.00 CHF,Das erfrischende Gel mit antibakteriell wirkendem Alkohol ist Ihr ständiger Begleiter für die schnelle Handreinigung zwischendurch - ganz ohne Wasser und Seife.,https://image.labiosthetique.com/i/square-1440/m2-product:essentiel_classic_hand_cleansing_gel_247231_75ml_02e0553.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Essentielle,,,75 ml,unisex,new,CH:::0.00 CHF
003745,4040218868340,Comforting Hydro Mask,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/comforting-hydro-mask,38.50 CHF,"Die beruhigende und regenerierende Maske optimiert den Feuchtigkeitshaushalt der Haut und hilft ihr, ihren wichtigen Aufgaben gesund, resistent und strahlend nachzukommen. Für alle Liebhaber von Masque Hydro Sensitif wird dies Ihr neues Lieblingsprodukt.",https://image.labiosthetique.com/i/square-1440/m2-product:comforting_hydro_mask_392042_75ml_3bdbf86.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > skin care,Health & Beauty > Personal Care > Cosmetics > Skin Care,EUR,Haut- & Körperpflege,Méthode Sensitive,,,75 ml,unisex,new,CH:::0.00 CHF
110911,4040218869040,Classic Fanelac Hair Spray,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/classic-fanelac-hair-spray?childSku=4040218869040,9.00 CHF,Innerhalb einer sehr kurzen Trocknungszeit fixiert das silikonfreie Non-Aerosol-Haarspray die Frisur mit extrem starkem Halt und lässt sich trotzdem bei Bedarf rückstandslos ausbürsten.,https://image.labiosthetique.com/i/square-1440/m2-product:classic_fanelac_hair_spray_398142_50ml_c4ba802.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,EUR,Styling,,,,50 ml,unisex,new,CH:::0.00 CHF
018772,4040218841039,Tender Blush Passion Rose,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/tender-blush?childSku=4040218841039,34.50 CHF,Das elegante Puder-Rouge Tender Blush definiert die Wangenknochen und veredelt die Gesichtszüge.,https://image.labiosthetique.com/i/square-1440/m2-product:tender_blush_passion_rose_272313_3_5g_c88272d.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,5 g",unisex,new,CH:::0.00 CHF
019569,4040218885439,Lush Lipstick Cashew,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/lush-lipstick?childSku=4040218885439,27.00 CHF,Der Lush Lipstick hüllt die Lippen in verführerisch frische Farbe und verwöhnt sie mit reichhaltigen Pflegestoffen. Die Stickform und der praktische Drehmechanismus ermöglichen ein unkompliziertes Auftragen - für perfekt gepflegte Lippen und eine schnelle Farbauffrischung zwischendurch.,https://image.labiosthetique.com/i/square-1440/m2-product:lush_lipstick_cashew_405196_1_8g_7e4a0bf.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"1,8 g",unisex,new,CH:::0.00 CHF
120532,4040218865738,Structure Repair Nourishing Shampoo,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/structure-repair-nourishing-shampoo?childSku=4040218865738,18.50 CHF,"Das Feuchtigkeit spendende Shampoo wirkt Struktur ausgleichend und macht trockenes, geschädigtes Haar herrlich geschmeidig und seidig glänzend.",https://image.labiosthetique.com/i/square-1440/m2-product:structure_repair_nourishing_shampoo_352815_100ml_3515a88.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Structure Repair,Topseller,,100 ml,unisex,new,CH:::0.00 CHF
120421,4040218828337,Long Hair Detangler,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/long-hair-detangler,44.50 CHF,"Das mehrfach wirksame Serum zum Aufsprühen spendet langem Haar schwerelose Feuchtigkeit und Pflege, gleicht die Haarstruktur minutenschnell aus und entwirrt.",https://image.labiosthetique.com/i/square-1440/m2-product:long_hair_detangler_247275_150ml_727451b.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > hair care & styling,Health & Beauty > Personal Care > Hair Care,EUR,Haarpflege,Long Hair,,,150 ml,unisex,new,CH:::0.00 CHF
018445,4040218829037,Tender Blush Coral Blossom,Laboratoire Biosthétique Kosmetik,https://www.labiosthetique.ch/de/tender-blush?childSku=4040218829037,34.50 CHF,Das elegante Puder-Rouge Tender Blush definiert die Wangenknochen und veredelt die Gesichtszüge.,https://image.labiosthetique.com/i/square-1440/m2-product:tender_blush_coral_blossom_272311_3_5g_3a84a85.jpg/feed-media.jpg,in stock,100,health & beauty > beauty > makeup,Health & Beauty > Personal Care > Cosmetics > Makeup,EUR,Make-up,,,,"3,5 g",female,new,CH:::0.00 CHF
